location,section,mineralogy,water depth,height (m),δ13C,δ18O,44/40Ca,44/42Ca,44/43Ca,δ26Mg,δ25Mg,Sr/Ca (mmol/mol),Mg/Ca (mmol/mol),Mn/Ca (μmol/mol),U/Ca (μmol/mol),Mn/Sr (mmol/mmol)
Peru,B1419,Limestone,4,989.4,-7.779,-1.414941846,-1.031449585,-0.11158398,-0.093642756,,,,,,,
Peru,B1419,Limestone,4,991.5,-6.583,-9.100168275,-1.522208888,-0.350978761,-0.210528358,,,3.441860465,,,,
Peru,B1419,Limestone,4,992.5,-6.469166667,-9.742583519,-1.467734684,-0.324405979,-0.096254743,,,1.313953488,,,,
Peru,B1419,Limestone,4,995.1,-7.312714286,-8.140009899,-1.011878638,-0.102037176,-0.086386656,,,1.186046512,,,,
Peru,B1419,Limestone,4,997.52,-7.548,-8.941791636,-1.148122477,-0.168497585,-0.065726911,,,0.144186047,,,,
Peru,B1419,Limestone,4,1000.7,-6.951714286,-9.595095273,-1.422040062,-0.30211592,-0.152228575,,,,,,,
Peru,B1419,Limestone,4,1002.32,-7.676166667,-10.40677555,-0.992766083,-0.092713979,-0.092969407,,,0.019767442,,,,
Peru,B1419,Limestone,4,1004,-5.675,-2.767082405,,,,,,,,,,
Peru,B1419,Limestone,4,1008.21,-7.450166667,-7.878688443,,,,,,0.454651163,,,,
Peru,B1419,Limestone,4,1010.5,-6.458714286,-9.9237268,,,,,,0.503488372,,,,
Peru,B1419,Limestone,4,1013.5,-5.7965,-9.139705872,-1.409658643,-0.296076203,-0.169639562,,,,,,,
Peru,B1419,Limestone,4,1017,-6.231166667,-14.91655036,,,,,,0.530232558,,,,
Peru,B1419,Limestone,4,1021.5,-5.882714286,-6.679975254,,,,,,0.261627907,,,,
Peru,B1419,Limestone,4,1023,-6.266,-9.951442712,-1.343638137,-0.263871078,-0.112072291,,,0.73372093,,,,
Peru,B1419,Dolostone,3,1027.3,-1.739,-6.435481317,,,,,,0.151162791,,,,
Peru,B1419,Dolostone,3,1029,-1.048714286,-6.01281366,,,,,,0.11744186,,,,
Peru,B1419,Dolostone,3,1032.5,-0.138714286,-5.131843603,,,,,,0.087209302,,,,
Peru,B1419,Dolostone,3,1035.51,0.288833333,-7.568864143,,,,,,0.061744186,,,,
Peru,B1419,Dolostone,3,1037,-0.01280073,-7.323655519,,,,,,0.049418605,,,,
Peru,B1419,Dolostone,3,1038,-0.641762452,-6.549311233,,,,,,0.070930233,,,,
Peru,B1419,Dolostone,3,1041,0.049893975,-4.392571451,,,,,,0.059767442,,,,
Peru,B1419,Dolostone,3,1044,0.4665,-6.505704387,,,,,,,,,,
Peru,B1790/B1791,Dolostone,3,0.2,3.896435796,-6.434287508,,,,,,0.042093023,,,,
Peru,B1790/B1791,Dolostone,3,2.1,4.604751104,-12.46069629,,,,,,0.294186047,,,,
Peru,B1790/B1791,Dolostone,3,2.5,5.932248889,-11.41428423,,,,,,0.336046512,,,,
Peru,B1790/B1791,Dolostone,3,3.1,3.600057367,-7.050913862,-1.070951437,-0.164384157,-0.061820746,,,0.05744186,,,,
Peru,B1790/B1791,Dolostone,3,3.8,6.970087511,-10.44486891,,,,,,0.404651163,,,,
Peru,B1790/B1791,Dolostone,3,4.2,5.623562255,-11.29536632,,,,,,0.68372093,,,,
Peru,B1790/B1791,Dolostone,3,4.7,3.717440949,-12.02918789,,,,,,0.362790698,,,,
Peru,B1790/B1791,Dolostone,3,5.8,1.064058342,-9.171728056,,,,,,0.284883721,,,,
Peru,B1790/B1791,Dolostone,3,6.8,5.45120137,-10.51397558,,,,,,0.501162791,,,,
Peru,B1790/B1791,Dolostone,3,7.1,4.220986314,-11.40420605,,,,,,0.289534884,,,,
Peru,B1790/B1791,Limestone,5,40.7,-6.969211329,-13.45704953,,,,,,0.245348837,,,,
Peru,B1790/B1791,Limestone,5,49.1,-11.05425,-11.62731502,-0.727527697,0.003139619,-0.070763181,,,0.11744186,,,,
Peru,B1790/B1791,Limestone,5,52,-11.0076,-11.8396882,,,,,,,,,,
Peru,B1790/B1791,Limestone,5,56.3,-8.1376,-12.78103935,-0.767363639,-0.016292548,-0.048777144,,,0.154651163,,,,
Peru,B1790/B1791,Limestone,5,80.6,-10.4826,-14.76074734,,,,,,0.177906977,,,,
Peru,B1790/B1791,Limestone,5,81.5,-9.73125,-14.4830438,,,,,,,,,,
Peru,B1790/B1791,Limestone,5,93.5,-10.11625,-11.93317991,-0.986269387,-0.12307584,-0.066144964,,,0.246511628,,,,
Peru,B1790/B1791,Limestone,5,106.5,-11.20825,-13.31105667,,,,,,0.076744186,,,,
Peru,B1790/B1791,Limestone,5,112.2,-10.57525,-13.70996783,,,,,,0.193023256,,,,
Peru,B1790/B1791,Limestone,5,116,-10.99425,-13.03587726,-1.123861176,-0.190193786,-0.082880264,,,0.33255814,,,,
Peru,B1790/B1791,Limestone,5,126.6,-9.78125,-15.24820094,,,,,,0.384883721,,,,
Peru,B1790/B1791,Limestone,4,129,-9.694926007,-14.3624315,-1.059106098,-0.158605943,-0.133001367,,,,,,,
Peru,B1790/B1791,Limestone,4,131,-10.45757284,-12.79532462,,,,,,0.202325581,,,,
Peru,B1790/B1791,Limestone,4,141.3,-9.917131097,-15.07537268,-0.707253035,0.013029697,-0.005636941,,,0.345348837,,,,
Peru,B1790/B1791,Limestone,4,161.2,-10.48646122,-14.93231638,-0.883123029,-0.072760544,-0.080318579,,,0.244186047,,,,
Peru,B1790/B1791,Limestone,4,163.6,-10.33008117,-13.4095753,,,,,,0.326744186,,,,
Peru,B1790/B1791,Limestone,4,166,-10.27957895,-14.83757387,-1.013336882,-0.136279496,-0.062665906,,,0.355813953,,,,
Peru,B1790/B1791,Limestone,4,167.9,-9.38273535,-16.55068165,,,,,,0.341860465,,,,
Peru,B1790/B1791,Limestone,4,174.8,-9.272757407,-15.3959324,,,,,,0.309302326,,,,
Peru,B1790/B1791,Limestone,4,179.5,-9.502381098,-14.19371238,,,,,,0.347674419,,,,
Peru,B1790/B1791,Limestone,4,179.5,-9.502381098,-14.19371238,,,,,,,,,,
Peru,B1790/B1791,Limestone,4,186.8,-9.026392028,-13.5940461,-0.697440877,0.017816116,0.020442942,,,0.327906977,,,,
Peru,B1790/B1791,Limestone,4,189.3,-9.023144898,-14.33231119,,,,,,0.320930233,,,,
Peru,B1790/B1791,Limestone,4,193.1,-8.934437847,-14.81115064,,,,,,0.305813953,,,,
Peru,B1790/B1791,Limestone,4,197.5,-8.893899663,-13.41848851,-0.677393753,0.027595201,-0.007385558,,,0.281395349,,,,
Peru,B1790/B1791,Limestone,4,200,-8.848281098,-14.45354213,,,,,,0.279069767,,,,
Peru,B1790/B1791,Limestone,4,208.5,-8.49952321,-13.46265075,,,,,,0.275581395,,,,
Peru,B1790/B1791,Limestone,4,211,-8.367429246,-12.91331065,,,,,,0.358139535,,,,
Peru,B1790/B1791,Limestone,4,212.9,-8.40787914,-13.00635923,,,,,,0.320930233,,,,
Peru,B1790/B1791,Limestone,4,224,-8.238361183,-12.76167086,,,,,,0.362790698,,,,
Peru,B1790/B1791,Limestone,4,229.2,-8.196154611,-12.09218993,-0.82022219,-0.042077208,0.024849894,,,0.374418605,,,,
Peru,B1790/B1791,Limestone,4,231,-8.28603643,-12.41859286,,,,,,0.373255814,,,,
Peru,B1790/B1791,Limestone,4,235,-8.224124778,-12.51428979,-0.586335581,0.072013821,0.047413663,,,0.195348837,,,,
Peru,B1790/B1791,Limestone,4,239.2,-8.060310471,-12.47691695,,,,,,0.419767442,,,,
Peru,B1790/B1791,Limestone,4,245.5,-7.649213784,-12.17173441,,,,,,0.437209302,,,,
Peru,B1790/B1791,Limestone,4,249,-7.607796412,-11.5165673,-0.910077157,-0.085908899,-0.133736924,,,0.454651163,,,,
Peru,B1790/B1791,Limestone,4,252,-7.289861609,-11.07325229,,,,,,0.537209302,,,,
Peru,B1790/B1791,Limestone,4,255,-7.368430305,-11.64402892,-1.18775562,-0.221361807,-0.116463545,,,0.543023256,,,,
Peru,B1790/B1791,Limestone,4,256,-6.0576,-11.67339272,,,,,,1.348837209,,,,
Peru,B1790/B1791,Dolostone,3,261,1.0724,-6.990393467,,,,,,0.056511628,,,,
Peru,B1790/B1791,Dolostone,3,266,-0.04125,-5.064583024,,,,,,0.134883721,,,,
Peru,B1790/B1791,Dolostone,3,271,-0.06725,-2.938376639,,,,,,0.120930233,,,,
Peru,B1790/B1791,Dolostone,3,276,3.7094,-4.94535511,,,,,,0.069302326,,,,
