SampName,SampCategory,SampSubCategory,SampNum,Mineralogy,Mineralogy2,Date,Time,AnalysisID,RepliicateID,MassSpec,rxnTemp,SampYN,RefYN,Bad,D47TE,AFF,ARF_ID1,ARF_ID2,ARF_ID3,d45,sd_d45,d46,sd_d46,d47,sd_d47,d48,sd_d48,d49,sd_d49,d13C_wg_VPDB,d18O_wg_VSMOW,d13C,se_13,d18O,se_18,AFF_d18O,Final_d13Ccarb,Final_d18Ocarb_VSMOW,D47,sd_D47,se_D47,D48,sd_D48,se_D48,D49,sd_D49,se_D49,SlopeEGL,SlopeETF,IntETF,D47rfac
ETH-3,carbSTD,ETH-2,NA,Calcite,NA,3/10/28 05,27:01,20718,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,4.355994,NA,11.673956,NA,15.840415,NA,23.226829,NA,22.312752,NA,-2.557,26.084,1.64572,0.0011,38.086836,0.0037,1.0087142,1.64572,29.414549220116477,-0.178942,NA,0.010583376425831492,-0.251437,NA,NA,-5.357778,NA,NA,NA,NA,NA,0.598113
ETH-4,Sample,NA,NA,Calcite,NA,3/10/28 07,30:04,20719,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-7.393696,NA,-5.567103,NA,-13.409876,NA,-11.238213,NA,-16.868762,NA,-2.557,26.084,-10.259773,0.0206,20.404305,0.0351,1.0087142,-10.259773,11.73201822011648,-0.355737,NA,0.017282843877006047,-0.136585,NA,NA,1.868123,NA,NA,NA,NA,NA,0.424925
MDE2_86.9,carbSTD,MERCK,NA,Calcite,NA,3/10/28 08,58:23,20720,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-8.948721,NA,5.38577,NA,-4.258603,NA,10.667046,NA,2.303889,NA,-2.557,26.084,-12.323388,0.0037,31.658641,0.0084,1.0087142,-12.323388,22.98635422011648,-0.273374,NA,0.011076412211332461,-0.132167,NA,NA,1.330018,NA,NA,NA,NA,NA,0.507856
BD1_ZEBRA_70_m_B2,carbSTD,ETH-4,NA,Calcite,NA,3/10/28 10,20:24,20721,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,5.622373,NA,3.668291,NA,9.143829,NA,7.179613,NA,9.395493,NA,-2.557,26.084,3.291495,0.001,29.860605,0.0021,1.0087142,3.291495,21.18831822011648,-0.281199,NA,0.011474910662902117,-0.169138,NA,NA,-3.810135,NA,NA,NA,NA,NA,0.492806
MDS_211.5,carbSTD,ETH-3,NA,Calcite,NA,3/10/28 11,41:45,20722,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-4.5667,NA,5.251334,NA,0.150764,NA,10.356885,NA,5.131756,NA,-2.557,26.084,-7.641526,0.0151,31.510361,0.0162,1.0087142,-7.641526,22.83807422011648,-0.276195,NA,0.010409741734796371,-0.171605,NA,NA,-0.29494,NA,NA,NA,NA,NA,0.502643
ETH-2,carbSTD,ETH-4,NA,Calcite,NA,3/10/28 13,03:06,20723,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-7.260245,NA,-5.387247,NA,-13.271967,NA,-10.864113,NA,-6.060517,NA,-2.557,26.084,-10.123991,0.0009,20.588743,0.0023,1.0087142,-10.123991,11.91645622011648,-0.532382,NA,0.01055169282795003,-0.119999,NA,NA,12.377405,NA,NA,NA,NA,NA,0.237129
IAEA-C2,carbSTD,ETH-1,NA,Calcite,NA,3/10/28 15,06:24,20724,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-4.963376,NA,4.246036,NA,-1.129392,NA,8.440904,NA,1.262118,NA,-2.557,26.084,-8.027906,0.001,30.478648,0.002,1.0087142,-8.027906,21.80636122011648,-0.162126,NA,0.010587582487233516,-0.068668,NA,NA,-1.759882,NA,NA,NA,NA,NA,0.62451
MDE_BKFF_A,Sample,NA,NA,Calcite,NA,3/10/28 17,09:18,20725,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-3.274097,NA,4.494646,NA,0.807484,NA,8.876041,NA,12.613457,NA,-2.557,26.084,-6.234094,0.0009,30.730093,0.002,1.0087142,-6.234094,22.05780622011648,-0.218501,NA,0.009735802093623585,-0.132301,NA,NA,7.243289,NA,NA,NA,NA,NA,0.563626
MDE_BKFF_B2,carbSTD,ETH-1,NA,Calcite,NA,3/10/28 18,30:30,20726,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-5.438546,NA,2.659944,NA,-3.241725,NA,5.084731,NA,-7.257223,NA,-2.557,26.084,-8.476656,0.0009,28.850529,0.0019,1.0087142,-8.476656,20.17824222011648,-0.232329,NA,0.008717520659348046,-0.241006,NA,NA,-6.669131,NA,NA,NA,NA,NA,0.550964
MDS_5.0,Sample,NA,NA,Calcite,NA,3/10/28 19,51:54,20727,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-6.655239,NA,4.550333,NA,-2.75755,NA,8.969008,NA,6.068395,NA,-2.557,26.084,-9.844825,0.0009,30.795151,0.0018,1.0087142,-9.844825,22.12286422011648,-0.335243,NA,0.010725387156091195,-0.151057,NA,NA,4.255398,NA,NA,NA,NA,NA,0.441352
ETH-3,Sample,NA,NA,Calcite,NA,3/10/28 21,14:09,20728,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,4.333934,NA,11.705364,NA,15.814448,NA,23.274436,NA,16.460442,NA,-2.557,26.084,1.621023,0.0044,38.11915,0.0076,1.0087142,1.621023,29.446863220116477,-0.212361,NA,0.013464831538019983,-0.266998,NA,NA,-11.088869,NA,NA,NA,NA,NA,0.562611
ETH-4,carbSTD,IAEA-C1,NA,Calcite,NA,3/10/28 22,36:16,20729,NA,Nu_Perspective,70,NA,N,0,0.2085,0,20231027,NA,NA,-7.400326,NA,-5.563317,NA,-13.385016,NA,-11.161649,NA,-9.669242,NA,-2.557,26.084,-10.266989,0.0008,20.408209,0.0015,1.0087142,-10.266989,11.735922220116478,-0.3274,NA,0.009583609668330292,-0.066775,NA,NA,9.204489,NA,NA,NA,NA,NA,0.455026
MDE2_176,carbSTD,ETH-4,NA,Calcite,NA,3/10/29 00,39:29,20730,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-6.653869,NA,4.801523,NA,-2.480724,NA,9.388485,NA,-0.296683,NA,-2.557,26.084,-9.852606,0.0009,31.053169,0.0021,1.0087142,-9.852606,22.38088222011648,-0.304902,NA,0.010558336186781375,-0.235421,NA,NA,-2.589765,NA,NA,NA,NA,NA,0.473457
MDE_BKFF_B1,Sample,NA,NA,Calcite,NA,3/10/29 02,00:41,20731,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-4.128242,NA,3.249283,NA,-1.260513,NA,6.386273,NA,7.471729,NA,-2.557,26.084,-7.099877,0.0009,29.452851,0.0018,1.0087142,-7.099877,20.78056422011648,-0.182808,NA,0.01068763600434887,-0.122102,NA,NA,5.493092,NA,NA,NA,NA,NA,0.602596
MDE_BKFF_A,Sample,NA,NA,Calcite,NA,3/10/29 03,21:42,20732,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-2.785214,NA,4.745023,NA,1.548081,NA,9.335383,NA,2.630294,NA,-2.557,26.084,-5.721524,0.0086,30.986142,0.0118,1.0087142,-5.721524,22.31385522011648,-0.22974,NA,0.010428503910659186,-0.175544,NA,NA,-3.696121,NA,NA,NA,NA,NA,0.55131
ETH-4,carbSTD,ETH-3,NA,Calcite,NA,3/10/29 04,42:38,20733,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-7.413791,NA,-5.601831,NA,-13.431434,NA,-11.287315,NA,-12.909528,NA,-2.557,26.084,-10.279936,0.001,20.368679,0.002,1.0087142,-10.279936,11.69639222011648,-0.322378,NA,0.009360369329026175,-0.116403,NA,NA,5.993552,NA,NA,NA,NA,NA,0.460387
ETH-1,carbSTD,ETH-1,NA,Calcite,NA,3/10/29 06,03:53,20734,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,4.606778,NA,11.128387,NA,15.190879,NA,22.078473,NA,18.781039,NA,-2.557,26.084,1.933393,0.0009,37.525851,0.0031,1.0087142,1.933393,28.853564220116482,-0.545635,NA,0.01131959821086065,-0.295502,NA,NA,-8.006601,NA,NA,NA,NA,NA,0.208745
MDE_BKFF_B2,carbSTD,ETH-3,NA,Calcite,NA,3/10/29 07,24:38,20735,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-5.448328,NA,2.644911,NA,-3.241006,NA,5.255981,NA,0.689085,NA,-2.557,26.084,-8.486543,0.0059,28.83511,0.0142,1.0087142,-8.486543,20.16282322011648,-0.206726,NA,0.009553412459559723,-0.040679,NA,NA,1.321881,NA,NA,NA,NA,NA,0.578174
MDS_5.0,Sample,NA,NA,Calcite,NA,3/10/29 08,46:31,20736,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-6.657128,NA,4.568562,NA,-2.770612,NA,8.964847,NA,3.11208,NA,-2.557,26.084,-9.847512,0.0009,30.813881,0.0017,1.0087142,-9.847512,22.141594220116477,-0.364207,NA,0.01100734561089381,-0.191467,NA,NA,1.270741,NA,NA,NA,NA,NA,0.410578
IAEA-C2,Sample,NA,NA,Calcite,NA,3/10/29 10,07:36,20737,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-4.97231,NA,4.25628,NA,-1.119494,NA,8.352831,NA,-0.277659,NA,-2.557,26.084,-8.037819,0.0013,30.489191,0.0025,1.0087142,-8.037819,21.81690422011648,-0.152982,NA,0.01167431624292962,-0.176396,NA,NA,-3.305448,NA,NA,NA,NA,NA,0.634223
ETH-4,carbSTD,IAEA-C2,NA,Calcite,NA,3/10/29 11,28:59,20738,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-7.417175,NA,-5.583684,NA,-13.434121,NA,-11.257502,NA,-20.793308,NA,-2.557,26.084,-10.284219,0.001,20.387327,0.0021,1.0087142,-10.284219,11.715040220116478,-0.339519,NA,0.008964244974251112,-0.122748,NA,NA,-2.073364,NA,NA,NA,NA,NA,0.442172
ETH-3,Sample,NA,NA,Calcite,NA,3/10/29 12,50:51,20739,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,4.344973,NA,11.697773,NA,15.872382,NA,23.318012,NA,17.026038,NA,-2.557,26.084,1.633084,0.0146,38.111327,0.0377,1.0087142,1.633084,29.439040220116482,-0.159302,NA,0.015910386146146566,-0.209421,NA,NA,-10.535603,NA,NA,NA,NA,NA,0.618969
MDE2_86.9,Sample,NA,NA,Calcite,NA,3/10/29 14,18:25,20740,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-9.025307,NA,5.359397,NA,-4.364635,NA,10.567697,NA,-0.767526,NA,-2.557,26.084,-12.404158,0.0012,31.631728,0.0019,1.0087142,-12.404158,22.959441220116478,-0.274325,NA,0.011112333665578112,-0.178001,NA,NA,-1.604682,NA,NA,NA,NA,NA,0.506899
MDE_BKFF_B1,carbSTD,ETH-3,NA,Calcite,NA,3/10/29 15,40:21,20741,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-3.789245,NA,3.330293,NA,-0.847057,NA,6.609725,NA,4.482936,NA,-2.557,26.084,-6.741049,0.0012,29.535277,0.002,1.0087142,-6.741049,20.86299022011648,-0.199456,NA,0.011670915713357044,-0.061584,NA,NA,1.987543,NA,NA,NA,NA,NA,0.584697
MDE2_176,Sample,NA,NA,Calcite,NA,3/10/29 17,02:11,20742,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-6.653739,NA,4.807939,NA,-2.47597,NA,9.469823,NA,2.695048,NA,-2.557,26.084,-9.852703,0.0009,31.05976,0.0021,1.0087142,-9.852703,22.38747322011648,-0.306547,NA,0.0116465998630459,-0.167627,NA,NA,0.382414,NA,NA,NA,NA,NA,0.471706
ETH-1,carbSTD,ETH-2,NA,Calcite,NA,3/10/29 18,23:46,20743,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,4.602146,NA,11.158614,NA,15.196881,NA,22.121175,NA,16.267866,NA,-2.557,26.084,1.927341,0.0009,37.55691,0.0026,1.0087142,1.927341,28.88462322011648,-0.564347,NA,0.009260322655957132,-0.313506,NA,NA,-10.506961,NA,NA,NA,NA,NA,0.188856
IAEA-C2,Sample,NA,NA,Calcite,NA,3/10/29 19,44:31,20744,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-4.966107,NA,4.260294,NA,-1.080577,NA,8.456284,NA,5.407285,NA,-2.557,26.084,-8.031346,0.0008,30.4933,0.0015,1.0087142,-8.031346,21.82101322011648,-0.124388,NA,0.011886840784078524,-0.081811,NA,NA,2.347744,NA,NA,NA,NA,NA,0.664591
MDE2_86.9,carbSTD,ETH-2,NA,Calcite,NA,3/10/29 21,05:45,20745,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-8.991739,NA,5.354781,NA,-4.357256,NA,10.438966,NA,5.484217,NA,-2.557,26.084,-12.368161,0.0057,31.626909,0.0097,1.0087142,-12.368161,22.95462222011648,-0.297351,NA,0.011539890955219314,-0.296183,NA,NA,4.614594,NA,NA,NA,NA,NA,0.482424
MDS_220.5,Sample,NA,NA,Calcite,NA,3/10/29 22,27:12,20746,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-2.838728,NA,5.873858,NA,2.459076,NA,11.538629,NA,9.302517,NA,-2.557,26.084,-5.820165,0.0019,32.145796,0.0059,1.0087142,-5.820165,23.473509220116476,-0.369054,NA,0.01281218925211762,-0.240789,NA,NA,0.780837,NA,NA,NA,NA,NA,0.402799
MDS_5.0,Sample,NA,NA,Calcite,NA,3/10/29 23,51:10,20747,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-6.660495,NA,4.52258,NA,-2.78699,NA,8.897504,NA,8.744137,NA,-2.557,26.084,-9.849413,0.0063,30.766656,0.0108,1.0087142,-9.849413,22.09436922011648,-0.332147,NA,0.012339575242609374,-0.16667,NA,NA,6.986659,NA,NA,NA,NA,NA,0.444657
ETH-4,Sample,NA,NA,Calcite,NA,3/10/30 01,13:12,20748,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-7.416843,NA,-5.579676,NA,-13.413336,NA,-11.181584,NA,-8.201461,NA,-2.557,26.084,-10.284013,0.0008,20.391443,0.0015,1.0087142,-10.284013,11.719156220116478,-0.322765,NA,0.009410795141027863,-0.054035,NA,NA,10.750842,NA,NA,NA,NA,NA,0.459967
ETH-2,carbSTD,ETH-1,NA,Calcite,NA,3/10/30 02,35:17,20749,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-7.251269,NA,-5.38924,NA,-13.245012,NA,-10.808453,NA,-3.762504,NA,-2.557,26.084,-10.114337,0.001,20.586675,0.0018,1.0087142,-10.114337,11.914388220116479,-0.512434,NA,0.010575320439458894,-0.059727,NA,NA,14.712264,NA,NA,NA,NA,NA,0.258315
MDE_BKFF_B1,carbSTD,ETH-1,NA,Calcite,NA,3/10/30 04,02:33,20750,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-3.977774,NA,3.318366,NA,-1.040453,NA,6.483011,NA,4.353884,NA,-2.557,26.084,-6.941827,0.0018,29.523463,0.0021,1.0087142,-6.941827,20.85117622011648,-0.186071,NA,0.009904600897616656,-0.163689,NA,NA,2.084362,NA,NA,NA,NA,NA,0.599019
MDS_211.5,carbSTD,ETH-3,NA,Calcite,NA,3/10/30 05,23:18,20751,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-4.588605,NA,5.281709,NA,0.12869,NA,10.343163,NA,5.962306,NA,-2.557,26.084,-7.666023,0.017,31.541613,0.0176,1.0087142,-7.666023,22.86932622011648,-0.305255,NA,0.014987859214285408,-0.245603,NA,NA,0.495198,NA,NA,NA,NA,NA,0.471771
MDS_220.5,carbSTD,ETH-2,NA,Calcite,NA,3/10/30 06,45:11,20752,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-2.821769,NA,5.916142,NA,2.482305,NA,11.493965,NA,10.977525,NA,-2.557,26.084,-5.80362,0.0058,32.18919,0.0067,1.0087142,-5.80362,23.516903220116482,-0.404742,NA,0.01116252864187253,-0.368978,NA,NA,2.340735,NA,NA,NA,NA,NA,0.364861
ETH-3,Sample,NA,NA,Calcite,NA,3/10/30 08,05:59,20753,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,4.30776,NA,11.608613,NA,15.786225,NA,23.317278,NA,26.971963,NA,-2.557,26.084,1.596637,0.0299,38.01983,0.0388,1.0087142,1.596637,29.347543220116478,-0.119247,NA,0.02231540023535266,-0.033894,NA,NA,-0.6467,NA,NA,NA,NA,NA,0.66158
ETH-4,Sample,NA,NA,Calcite,NA,3/10/30 09,27:17,20754,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-7.420002,NA,-5.605549,NA,-13.461003,NA,-11.275449,NA,-7.405981,NA,-2.557,26.084,-10.286427,0.0182,20.364874,0.0556,1.0087142,-10.286427,11.69258722011648,-0.342212,NA,0.017028032148258425,-0.096926,NA,NA,11.616672,NA,NA,NA,NA,NA,0.439324
MDE_BKFF_A,Sample,NA,NA,Calcite,NA,3/10/30 10,48:36,20755,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,-2.946284,NA,4.664889,NA,1.305101,NA,9.256224,NA,4.017049,NA,-2.557,26.084,-5.890485,0.0046,30.904203,0.008,1.0087142,-5.890485,22.231916220116478,-0.227297,NA,0.016013381938212556,-0.094469,NA,NA,-1.989919,NA,NA,NA,NA,NA,0.554028
ETH-1,Sample,NA,NA,Calcite,NA,3/10/30 12,10:27,20756,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,4.601728,NA,11.143783,NA,15.172268,NA,22.146549,NA,19.609604,NA,-2.557,26.084,1.927439,0.002,37.541677,0.0045,1.0087142,1.927439,28.86939022011648,-0.573736,NA,0.010378356959134194,-0.259362,NA,NA,-7.22421,NA,NA,NA,NA,NA,0.17889
MDS_211.5,carbSTD,ETH-1,NA,Calcite,NA,3/10/30 13,32:15,20757,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-4.581697,NA,5.270943,NA,0.167633,NA,10.399363,NA,10.692963,NA,-2.557,26.084,-7.658254,0.0008,31.530539,0.0021,1.0087142,-7.658254,22.85825222011648,-0.262962,NA,0.01089980201721188,-0.168577,NA,NA,5.21386,NA,NA,NA,NA,NA,0.516697
IAEA-C2,carbSTD,ETH-2,NA,Calcite,NA,3/10/30 14,53:32,20758,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231027,NA,NA,-4.942282,NA,4.284873,NA,-1.063318,NA,8.43347,NA,2.253958,NA,-2.557,26.084,-8.006822,0.006,30.518492,0.009,1.0087142,-8.006822,21.846205220116477,-0.155872,NA,0.012876892328310848,-0.153374,NA,NA,-0.869541,NA,NA,NA,NA,NA,0.631123
IAEA-C1,Sample,NA,NA,Calcite,NA,3/10/30 16,14:51,20759,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231027,NA,NA,5.013088,NA,11.086502,NA,15.672844,NA,21.987266,NA,24.415132,NA,-2.557,26.084,2.368583,0.0011,37.48188,0.003,1.0087142,2.368583,28.809593220116476,-0.447462,NA,0.010305628621899734,-0.301888,NA,NA,-2.869192,NA,NA,NA,NA,NA,0.312833
ETH-1,Sample,NA,NA,Calcite,NA,3/10/30 19,46:37,20760,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231030,NA,NA,4.620708,NA,11.150037,NA,15.232882,NA,22.157074,NA,27.734443,NA,-2.56,26.107,1.943643,0.0011,37.570365,0.0028,1.0087142,1.943643,28.89807822011648,-0.53962,NA,0.010302014303499014,-0.261435,NA,NA,0.654494,NA,NA,NA,NA,NA,0.198494
ETH-2,Sample,NA,NA,Calcite,NA,3/10/30 21,49:17,20761,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231030,NA,NA,-7.266199,NA,-5.405195,NA,-13.304028,NA,-10.875518,NA,-6.611515,NA,-2.56,26.107,-10.133471,0.0028,20.592247,0.0047,1.0087142,-10.133471,11.91996022011648,-0.540939,NA,0.012012845590938872,-0.095441,NA,NA,11.858538,NA,NA,NA,NA,NA,0.205383
ETH-3,Sample,NA,NA,Calcite,NA,3/10/30 23,10:24,20762,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231030,NA,NA,4.36247,NA,11.680157,NA,15.894941,NA,23.362989,NA,31.832757,NA,-2.56,26.107,1.648582,0.0243,38.115511,0.0459,1.0087142,1.648582,29.443224220116477,-0.137951,NA,0.014917949956745245,-0.130658,NA,NA,3.885565,NA,NA,NA,NA,NA,0.624989
IAEA-C2,carbSTD,ETH-1,NA,Calcite,NA,3/10/31 01,14:08,20763,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231030,NA,NA,-4.953329,NA,4.260185,NA,-1.052649,NA,8.450039,NA,14.496664,NA,-2.56,26.107,-8.021502,0.001,30.515308,0.002,1.0087142,-8.021502,21.843021220116476,-0.109572,NA,0.011876838118625051,-0.087786,NA,NA,11.395841,NA,NA,NA,NA,NA,0.66006
IAEA-C1,Sample,NA,NA,Calcite,NA,3/10/31 02,34:59,20764,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231030,NA,NA,5.019932,NA,11.018325,NA,15.664909,NA,22.030594,NA,22.69818,NA,-2.56,26.107,2.374565,0.0026,37.434138,0.0618,1.0087142,2.374565,28.761851220116476,-0.396023,NA,0.009011773072605683,-0.124667,NA,NA,-4.415718,NA,NA,NA,NA,NA,0.35091
MDS_211.5,carbSTD,ETH-3,NA,Calcite,NA,3/10/31 04,37:34,20765,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231030,NA,NA,-4.571109,NA,5.242389,NA,0.119533,NA,10.337575,NA,7.531469,NA,-2.56,26.107,-7.649702,0.0011,31.523356,0.0023,1.0087142,-7.649702,22.85106922011648,-0.294095,NA,0.00842570295898628,-0.172921,NA,NA,2.114078,NA,NA,NA,NA,NA,0.463703
MDS_5.0,Sample,NA,NA,Calcite,NA,3/10/31 05,58:42,20766,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231030,NA,NA,-6.633719,NA,4.565099,NA,-2.72425,NA,9.021956,NA,12.665341,NA,-2.56,26.107,-9.826194,0.0008,30.832426,0.0016,1.0087142,-9.826194,22.16013922011648,-0.33865,NA,0.00807012910487415,-0.127982,NA,NA,10.787924,NA,NA,NA,NA,NA,0.417198
MDS_220.5,Sample,NA,NA,Calcite,NA,3/10/31 07,19:42,20767,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231030,NA,NA,-2.823153,NA,5.880481,NA,2.496983,NA,11.660759,NA,14.436578,NA,-2.56,26.107,-5.807589,0.001,32.17475,0.0021,1.0087142,-5.807589,23.502463220116482,-0.353832,NA,0.011696255061861824,-0.133249,NA,NA,5.841796,NA,NA,NA,NA,NA,0.399554
ETH-4,carbSTD,ETH-4,NA,Calcite,NA,3/10/31 09,23:08,20768,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231030,NA,NA,-7.408902,NA,-5.599864,NA,-13.439784,NA,-11.264853,NA,-13.294716,NA,-2.56,26.107,-10.278579,0.0013,20.392611,0.0021,1.0087142,-10.278579,11.720324220116478,-0.337861,NA,0.011034532025050284,-0.097643,NA,NA,5.591804,NA,NA,NA,NA,NA,0.42115
ETH-3,Sample,NA,NA,Calcite,NA,3/10/31 10,44:17,20769,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231030,NA,NA,4.326715,NA,11.629182,NA,15.786692,NA,23.284525,NA,28.669428,NA,-2.56,26.107,1.61229,0.0008,38.063233,0.0028,1.0087142,1.61229,29.390946220116476,-0.158242,NA,0.009931059222057325,-0.106561,NA,NA,0.94499,NA,NA,NA,NA,NA,0.603466
WS_2.1_A,carbSTD,ETH-1,NA,Calcite,NA,3/10/31 12,11:40,20770,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231030,NA,NA,-7.220254,NA,4.715768,NA,-3.187311,NA,9.429764,NA,11.622334,NA,-2.56,26.107,-10.457744,0.0012,30.988559,0.0017,1.0087142,-10.457744,22.316272220116478,-0.341028,NA,0.010088275399683723,-0.023862,NA,NA,10.085273,NA,NA,NA,NA,NA,0.414807
MDS_5.0,Sample,NA,NA,Calcite,NA,3/10/31 14,14:30,20771,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231030,NA,NA,-6.647811,NA,4.557375,NA,-2.724931,NA,8.975566,NA,14.249333,NA,-2.56,26.107,-9.840951,0.0009,30.824524,0.0016,1.0087142,-9.840951,22.15223722011648,-0.317143,NA,0.011237465270897659,-0.158576,NA,NA,12.399587,NA,NA,NA,NA,NA,0.440046
WS_2.1_B,Sample,NA,NA,Calcite,NA,3/10/31 15,35:36,20772,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231030,NA,NA,-7.166375,NA,4.778284,NA,-3.019954,NA,9.462568,NA,22.323318,NA,-2.56,26.107,-10.40254,0.0009,31.052651,0.0017,1.0087142,-10.40254,22.38036422011648,-0.290333,NA,0.011789402230979221,-0.115799,NA,NA,20.586158,NA,NA,NA,NA,NA,0.468611
ETH-2,Sample,NA,NA,Calcite,NA,3/10/31 16,56:55,20773,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231030,NA,NA,-7.25145,NA,-5.390992,NA,-13.278148,NA,-10.860433,NA,-8.58611,NA,-2.56,26.107,-10.118254,0.0008,20.606803,0.0014,1.0087142,-10.118254,11.934516220116478,-0.544077,NA,0.009520096147603432,-0.108749,NA,NA,9.802902,NA,NA,NA,NA,NA,0.202042
ETH-1,carbSTD,ETH-4,NA,Calcite,NA,3/10/31 18,18:42,20774,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231030,NA,NA,4.605811,NA,11.12329,NA,15.218578,NA,22.102216,NA,25.770009,NA,-2.56,26.107,1.928725,0.0011,37.542925,0.0026,1.0087142,1.928725,28.870638220116476,-0.512418,NA,0.012586690027120396,-0.2622,NA,NA,-1.190478,NA,NA,NA,NA,NA,0.227394
WS_5.4,carbSTD,MERCK,NA,Calcite,NA,3/10/31 19,40:24,20775,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231030,NA,NA,-7.011376,NA,4.484545,NA,-3.218592,NA,8.806267,NA,6.210019,NA,-2.56,26.107,-10.226301,0.0008,30.750557,0.0019,1.0087142,-10.226301,22.07827022011648,-0.363238,NA,0.009588283142654272,-0.181378,NA,NA,4.910177,NA,NA,NA,NA,NA,0.391223
MDS_220.5,carbSTD,ETH-3,NA,Calcite,NA,3/10/31 21,01:04,20776,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231030,NA,NA,-2.841679,NA,5.866376,NA,2.464628,NA,11.530801,NA,10.683863,NA,-2.56,26.107,-5.826843,0.001,32.160304,0.002,1.0087142,-5.826843,23.488017220116475,-0.353152,NA,0.011190241990618674,-0.233653,NA,NA,2.168336,NA,NA,NA,NA,NA,0.400286
