UID,Session,Sample,d45,d46,d47,d48,d49
21484,20231220,WS4_53.7_B,5.513160,13.489233,18.848274,27.017308,67.058559
21492,20231220,IAEA-C2,-4.998694,4.172009,-1.152395,8.379917,45.585718
21498,20231220,ST4_42.3_A,7.362267,18.258561,25.547377,36.718221,78.156636
20773,20231030,ETH-2,-7.251450,-5.390992,-13.278148,-10.860433,-8.586110
20790,20231030,WS_2.1_B,-7.210117,4.673712,-3.155858,9.245102,17.636230
20800,20231030,NRT_3_B,5.477489,20.658351,25.849377,41.527342,38.537189
20767,20231030,MDS_220.5,-2.823153,5.880481,2.496983,11.660759,14.436578
20762,20231030,ETH-3,4.362470,11.680157,15.894941,23.362989,31.832757
20777,20231030,MDS_5.0,-6.632218,4.555128,-2.762351,9.028897,2.607172
20805,20231030,NRT_3_B,5.511775,20.590389,25.838824,41.289532,42.058044
20801,20231030,ETH-3,4.342461,11.679058,15.854901,23.311521,27.401423
20765,20231030,MDS_211.5,-4.571109,5.242389,0.119533,10.337575,7.531469
20785,20231030,NRT_3_A,4.697657,11.387624,15.820868,22.780210,21.642108
20789,20231030,WS_2.1_A,-7.229876,4.708925,-3.179020,9.325245,16.501171
20775,20231030,WS_5.4,-7.011376,4.484545,-3.218592,8.806267,6.210019
20764,20231030,IAEA-C1,5.019932,11.018325,15.664909,22.030594,22.698180
20793,20231030,IAEA-C2,-4.967643,4.232613,-1.086670,8.445837,8.661757
20760,20231030,ETH-1,4.620708,11.150037,15.232882,22.157074,27.734443
20783,20231030,ETH-2,-7.264674,-5.425542,-13.332157,-10.952875,-7.521943
20768,20231030,ETH-4,-7.408902,-5.599864,-13.439784,-11.264853,-13.294716
20786,20231030,IAEA-C2,-4.961334,4.249969,-1.110034,8.423241,1.958902
20806,20231030,IAEA-C2,-4.968209,4.248721,-1.111606,8.359659,6.776789
20772,20231030,WS_2.1_B,-7.166375,4.778284,-3.019954,9.462568,22.323318
20774,20231030,ETH-1,4.605811,11.123290,15.218578,22.102216,25.770009
20792,20231030,ETH-4,-7.431670,-5.616236,-13.427377,-11.154620,-7.724837
20771,20231030,MDS_5.0,-6.647811,4.557375,-2.724931,8.975566,14.249333
20803,20231030,NRT_3_A,4.719343,11.282221,15.906055,22.842176,19.252760
20794,20231030,WS_5.4,-7.027446,4.501108,-3.188485,8.807678,6.098130
20797,20231030,ETH-2,-7.243518,-5.394037,-13.246520,-10.969881,-4.571465
20791,20231030,NRT_3_B,5.562089,20.666000,25.987621,41.608634,41.357986
20804,20231030,IAEA-C1,4.984955,11.032703,15.632458,22.092617,21.235515
20779,20231030,IAEA-C2,-4.967973,4.227383,-1.112780,8.367223,6.433280
20784,20231030,WS_2.1_A,-7.215397,4.732987,-3.192473,9.343957,-0.881486
20769,20231030,ETH-3,4.326715,11.629182,15.786692,23.284525,28.669428
20766,20231030,MDS_5.0,-6.633719,4.565099,-2.724250,9.021956,12.665341
20770,20231030,WS_2.1_A,-7.220254,4.715768,-3.187311,9.429764,11.622334
20776,20231030,MDS_220.5,-2.841679,5.866376,2.464628,11.530801,10.683863
20798,20231030,WS_5.4,-7.087638,4.290927,-3.485298,8.422227,10.483299
20796,20231030,ETH-1,4.611094,11.151955,15.230676,22.108688,22.576912
20778,20231030,ETH-3,4.359074,11.674591,15.894061,23.261750,26.576699
20782,20231030,ETH-4,-7.416171,-5.611340,-13.441977,-11.247976,-8.373983
20763,20231030,IAEA-C2,-4.953329,4.260185,-1.052649,8.450039,14.496664
20807,20231030,ETH-1,4.596317,11.134372,15.191996,22.100516,21.325091
20802,20231030,ETH-4,-7.416255,-5.604203,-13.430247,-11.256345,-9.983174
20787,20231030,ETH-4,-7.418317,-5.606780,-13.415978,-11.264868,-12.400324
20761,20231030,ETH-2,-7.266199,-5.405195,-13.304028,-10.875518,-6.611515
